sec,nsec,x,y,q_x,q_y,q_w,q_z,fl,fr,rl,rr
1649348707,1283884,1.0923043489456177,-1.8165820837020874,0.05235856771469116,0.007908676750957966,-0.09419094771146774,0.9941450357437134,20841.0,16035.0,19060.0,17810.0
1649348707,21324634,1.0884190797805786,-1.816635251045227,0.08178828656673431,0.010299522429704666,-0.08959051221609116,0.992561399936676,20843.0,16037.0,19061.0,17812.0
1649348707,41743516,1.0840792655944824,-1.818213701248169,0.06346875429153442,-0.002819174900650978,-0.10054857283830643,0.9929018020629883,20845.0,16039.0,19064.0,17814.0
1649348707,62315225,1.0768872499465942,-1.8189685344696045,0.0932302474975586,0.013703050091862679,-0.09741232544183731,0.99077308177948,20847.0,16040.0,19065.0,17816.0
1649348707,82807302,1.0715553760528564,-1.8206051588058472,0.07943155616521835,0.040177300572395325,-0.13024325668811798,0.9874781370162964,20849.0,16042.0,19067.0,17817.0
1649348707,103215456,1.0688085556030273,-1.8213428258895874,0.08113923668861389,0.003231325186789036,-0.10761081427335739,0.9908713698387146,20850.0,16044.0,19069.0,17819.0
1649348707,125216007,1.0627801418304443,-1.8223944902420044,0.07639320194721222,0.007862628437578678,-0.10018743574619293,0.9920003414154053,20854.0,16046.0,19071.0,17823.0
1649348707,146168231,1.0617398023605347,-1.8223901987075806,0.06361772119998932,0.004508837126195431,-0.10741062462329865,0.9921671152114868,20856.0,16048.0,19073.0,17825.0
1649348707,167199850,1.0560024976730347,-1.8241528272628784,0.08947890251874924,0.016173698008060455,-0.10506267845630646,0.9902998805046082,20858.0,16050.0,19075.0,17827.0
1649348707,188164234,1.0519050359725952,-1.8251686096191406,0.09243769943714142,0.0187540166079998,-0.09665016084909439,0.9908391833305359,20860.0,16051.0,19077.0,17829.0
1649348707,208761453,1.0489410161972046,-1.825047254562378,0.04727526009082794,-0.005227967631071806,-0.09835480153560638,0.9940141439437866,20862.0,16053.0,19078.0,17831.0
1649348707,228746175,1.0441105365753174,-1.8273568153381348,0.08956199884414673,0.02016807161271572,-0.10200493782758713,0.9905387163162231,20863.0,16055.0,19080.0,17833.0
1649348707,249162197,1.041869878768921,-1.8295520544052124,0.08022937923669815,0.011631441302597523,-0.10219969600439072,0.991455078125,20865.0,16057.0,19082.0,17834.0
1649348707,269499063,1.041869878768921,-1.8295520544052124,0.08022937923669815,0.011631441302597523,-0.10219969600439072,0.991455078125,20867.0,16059.0,19084.0,17836.0
1649348707,290015220,1.0336633920669556,-1.829615592956543,0.10440628230571747,0.029421761631965637,-0.09737329185009003,0.9893190860748291,20869.0,16061.0,19086.0,17838.0
1649348707,310604572,1.03096604347229,-1.8312156200408936,0.04953662306070328,0.005744110327214003,-0.10544587671756744,0.9931738972663879,20871.0,16063.0,19088.0,17840.0
1649348707,331102371,1.0269166231155396,-1.8323397636413574,0.08398255705833435,0.0028543169610202312,-0.101463183760643,0.9912840127944946,20873.0,16065.0,19090.0,17842.0
1649348707,351601123,1.0189794301986694,-1.8335089683532715,0.08294665068387985,0.0028151811566203833,-0.10025536268949509,0.9914941787719727,20875.0,16067.0,19092.0,17844.0
1649348707,372313737,1.0175518989562988,-1.8324921131134033,0.08045608550310135,0.005743392743170261,-0.1159212589263916,0.9899778962135315,20877.0,16068.0,19094.0,17846.0
1649348707,392856597,1.0135475397109985,-1.8349334001541138,0.08190661668777466,0.015102709643542767,-0.10192030668258667,0.9912999272346497,20879.0,16070.0,19096.0,17848.0
1649348707,413366556,1.0079560279846191,-1.8361263275146484,0.07212112843990326,0.007147659081965685,-0.09969627112150192,0.9923750162124634,20880.0,16072.0,19098.0,17850.0
1649348707,433808326,1.0036286115646362,-1.8375564813613892,0.0904705747961998,0.006155144888907671,-0.1026756688952446,0.9905731081962585,20882.0,16074.0,19100.0,17852.0
1649348707,454405069,1.0005441904067993,-1.838460922241211,0.07606706768274307,0.01614810898900032,-0.08641428500413895,0.9932198524475098,20884.0,16075.0,19101.0,17854.0
1649348707,476305246,0.9969190955162048,-1.839011549949646,0.059811558574438095,0.007817026227712631,-0.10421795397996902,0.9927236437797546,20886.0,16078.0,19103.0,17855.0
1649348707,496191501,0.9909490346908569,-1.840937852859497,0.07661359757184982,0.005893145687878132,-0.10884961485862732,0.9910839200019836,20888.0,16079.0,19105.0,17857.0
1649348707,517006635,0.9855766892433167,-1.84172785282135,0.09813719242811203,0.0055457851849496365,-0.09201478213071823,0.9908944368362427,20890.0,16081.0,19107.0,17859.0
1649348707,537419080,0.9826326370239258,-1.8432750701904297,0.11876832693815231,0.01331237517297268,-0.09387805312871933,0.9883844256401062,20892.0,16083.0,19109.0,17861.0
1649348707,557926416,0.9797518253326416,-1.843267560005188,0.06631126254796982,0.014329810626804829,-0.10420522093772888,0.9922392964363098,20893.0,16085.0,19111.0,17863.0
1649348707,578094244,0.9769497513771057,-1.8447153568267822,0.06575963646173477,0.0007128175930120051,-0.11135002970695496,0.9916029572486877,20895.0,16087.0,19113.0,17865.0
1649348707,598793745,0.9769497513771057,-1.8447153568267822,0.06575963646173477,0.0007128175930120051,-0.11135002970695496,0.9916029572486877,20897.0,16089.0,19115.0,17867.0
1649348707,619756460,0.9684697389602661,-1.8483939170837402,0.04691871255636215,-0.004229952115565538,-0.10788474231958389,0.9930466413497925,20899.0,16091.0,19117.0,17869.0
1649348707,640284776,0.9664539098739624,-1.8477681875228882,0.059213798493146896,0.0020294087007641792,-0.11171147972345352,0.9919729828834534,20901.0,16093.0,19118.0,17870.0
1649348707,660830974,0.9599883556365967,-1.8491299152374268,0.07369441539049149,0.014250834472477436,-0.11021918058395386,0.9910690784454346,20903.0,16095.0,19120.0,17872.0
1649348707,681377649,0.9570928812026978,-1.8500548601150513,0.07270042598247528,0.014650597237050533,-0.11059282720088959,0.9910950660705566,20904.0,16097.0,19122.0,17874.0
1649348707,701435327,0.9524826407432556,-1.8516290187835693,0.1008850708603859,0.010700189508497715,-0.09861340373754501,0.9899409413337708,20906.0,16098.0,19124.0,17876.0
1649348707,722365617,0.9472109079360962,-1.8530603647232056,0.10870121419429779,0.004708476830273867,-0.09482777863740921,0.9895300269126892,20908.0,16100.0,19126.0,17878.0
1649348707,742410421,0.9453510642051697,-1.8533413410186768,0.13202644884586334,0.06742923706769943,-0.11016569286584854,0.982795000076294,20910.0,16102.0,19128.0,17880.0
1649348707,763767480,0.9394932985305786,-1.8552743196487427,0.12503957748413086,0.050118014216423035,-0.10746148973703384,0.9850407838821411,20912.0,16104.0,19130.0,17882.0
1649348707,783993482,0.9373748898506165,-1.8554824590682983,0.1019156202673912,0.0019503956427797675,-0.09834718704223633,0.9899178743362427,20914.0,16106.0,19132.0,17884.0
1649348707,804208755,0.9324712753295898,-1.8553380966186523,0.06311319768428802,0.004479363560676575,-0.10880056768655777,0.9920479655265808,20916.0,16108.0,19134.0,17886.0
1649348707,824507474,0.9273832440376282,-1.8573787212371826,0.12717415392398834,0.0518542155623436,-0.11072276532649994,0.9843162298202515,20918.0,16109.0,19136.0,17888.0
1649348707,844865083,0.925613522529602,-1.8596278429031372,0.14707164466381073,0.06446924060583115,-0.10737650096416473,0.9811646938323975,20920.0,16111.0,19138.0,17890.0
1649348707,865310668,0.9201250076293945,-1.8609237670898438,0.06230029836297035,0.002241818467155099,-0.10002771764993668,0.993029773235321,20921.0,16113.0,19139.0,17891.0
1649348707,885312318,0.9191030859947205,-1.8585224151611328,0.06552399694919586,0.0023750371765345335,-0.11721492558717728,0.9909397959709167,20923.0,16115.0,19141.0,17893.0
1649348707,905871629,0.9191030859947205,-1.8585224151611328,0.06552399694919586,0.0023750371765345335,-0.11721492558717728,0.9909397959709167,20925.0,16117.0,19143.0,17895.0
1649348707,926186323,0.9069337248802185,-1.8630344867706299,0.07981810718774796,0.0022606055717915297,-0.10239708423614502,0.991533637046814,20927.0,16119.0,19145.0,17897.0
1649348707,946524858,0.9034894704818726,-1.8647419214248657,0.05704657733440399,-0.00492958165705204,-0.1102914810180664,0.99224853515625,20929.0,16121.0,19147.0,17899.0
1649348707,967007637,0.8990913033485413,-1.8663650751113892,0.05915289372205734,-0.008931828662753105,-0.10762953758239746,0.9923896193504333,20931.0,16123.0,19149.0,17901.0
1649348707,987424373,0.8939471244812012,-1.8667036294937134,0.07734846323728561,0.015753811225295067,-0.10720864683389664,0.9910981059074402,20933.0,16124.0,19150.0,17902.0
1649348708,8415937,0.8920816779136658,-1.8673173189163208,0.08195125311613083,0.007311512250453234,-0.10952535271644592,0.9905729293823242,20935.0,16127.0,19152.0,17904.0
